;
305;
262;
244;
274;
259;
249;
251;
243;
258;
239;
234;
233;
231;
227;
221;
229;
200;
233;
249;
202;
199;
224;
219;
238;
219;
237;
271;
260;
256;
252;
249;
232;
261;
242;
256;
232;
256;
251;
277;
247;
297;
261;
269;
263;
284;
269;
255;
269;
278;
274;
247;
285;
273;
246;
247;
242;
278;
319;
345;
327;
318;
339;
314;
326;
338;
345;
325;
300;
336;
334;
336;
288;
344;
328;
326;
320;
330;
323;
330;
292;
288;
291;
289;
322;
291;
299;
303;
322;
262;
352;
294;
302;
225;
218;
254;
230;
233;
235;
223;
215;
27250
;
